,"q (alpha=1.8, T=1.8e+1, from s_i and s_j)","q (alpha=0.2, T=6.0e-3, from s_i and s_j)","q (alpha=0.2, T=2.0e-3, from s_i and s_j)","q (alpha=0.2, T=6.0e-4, from s_i and s_j)"
358,0.5700251442223415,0.22384837924214987,0.4243803790918543,0.6712603986213262
359,0.5377868775116503,0.2569761184657861,0.37246650422722155,0.6696376738235618
360,0.568608572699483,0.2868032564544385,0.4037204033654154,0.6935182108661685
361,0.5177460452977749,0.25881789273288713,0.3573175865420097,0.6731958237545704
362,0.5250433136126683,0.22174891928130305,0.426382104674566,0.6862992130153811
363,0.5306440473902332,0.2449006926031891,0.39992338235195574,0.6830954869750524
364,0.536046310878611,0.27470946094656556,0.4136000638946193,0.6751032641797476
365,0.49207265793664223,0.2537713331818918,0.38436042370658374,0.6281927471185963
366,0.5810146529296564,0.24359890024302908,0.38975424740383496,0.6646154669572228
367,0.5258474889976937,0.17295120768851427,0.40086612519347975,0.653218046858041
368,0.5189744532926345,0.262328938936059,0.3926863755366232,0.6883900156475371
369,0.48043516808997705,0.27254126953817914,0.41969309653008596,0.6754992574141039
370,0.46620860849065204,0.24260361354205026,0.4213513814110263,0.6686352494583344
371,0.5345951219900306,0.22721675798338326,0.3848583806193373,0.6708291191423696
372,0.4984249347191453,0.22765229538833456,0.4473015025844199,0.6632487294155862
373,0.513505862778537,0.24238970966879628,0.4386004543139936,0.6875018537969003
374,0.5745842856018563,0.3120631224311031,0.40050937224254113,0.6860645293011239
375,0.4827844091204606,0.22812916137502573,0.4148946808616117,0.673882829047452
376,0.5530107871084646,0.22119376181802033,0.3927513128431077,0.6652948099029318
377,0.4461935275294634,0.2582420641209643,0.3850517440295676,0.6770609062771498
378,0.5386137359501778,0.27290760300720845,0.37545183947150174,0.7034373631423201
379,0.464258909355453,0.22567009178415143,0.4140166918990137,0.6731419197399228
380,0.5291214547590711,0.17690897434492936,0.43765135684542067,0.6568933381303893
381,0.503720407346115,0.2573247275070982,0.42066932939886414,0.6840105910507248
382,0.49916496817469774,0.24519033611745816,0.38362682745641963,0.6987849317222743
383,0.5402184447517526,0.23238268498598993,0.4311671921340656,0.6593217314815955
384,0.4990836906045778,0.24780741415358973,0.37548929663925845,0.6709561626705062
385,0.4485898980815191,0.21289846982187963,0.352160108640466,0.6462544117826152
386,0.5255885906672201,0.24872372362896855,0.41420448904794127,0.6698605182261593
387,0.43210444112186674,0.2475504230226515,0.40106995528190076,0.6742701284641663
388,0.4930399991123115,0.17186154836316944,0.46545764934012607,0.6573608071272808
389,0.5590657543778572,0.2767436109125728,0.3994554126361168,0.6657543757869231
390,0.5885825080842273,0.2770077443751447,0.4626007568302738,0.7084844474601802
391,0.51238419985899,0.24791201205040833,0.37549983409666754,0.6641581667362398
392,0.5428419374294261,0.3010492817226819,0.435968212639143,0.6753425481315769
393,0.5618033712382082,0.26155410680234725,0.45878785746693634,0.6973687695341609
394,0.5857829934986394,0.2206357681279056,0.43602953941556455,0.6936351062301364
395,0.563986635957016,0.19323417795587977,0.41216556214739736,0.633622222081354
396,0.5217801587009818,0.2754584742714041,0.4218558007728104,0.7004104659215243
397,0.5339204861227542,0.2491967221146108,0.44164222502944844,0.6977599689827435
398,0.5259107203919047,0.25213116309959205,0.4341478669627392,0.6882709641012165
399,0.5335080427195588,0.20766658969867555,0.4646555328378121,0.6583037060681569
400,0.5561321101749005,0.23327305083926037,0.455775449047543,0.6714917773475818
401,0.47300043010838105,0.2650581521365951,0.3854481465986784,0.6628547162167688
402,0.564864035200306,0.2377054916672686,0.44996393757996545,0.6698992136290248
403,0.5322617840115764,0.28609511230922957,0.430468558909307,0.6784808091406472
404,0.5442861866199507,0.267514361510711,0.41558884304827026,0.691653306547555
405,0.5479758182711072,0.23793047755483163,0.4291627970603125,0.6591933017375285
406,0.5563760071582389,0.24592747938087742,0.46000273099112154,0.7008741089499732
407,0.5469147161285005,0.23948870992909832,0.43262054534994077,0.6856534669490638
408,0.5381901344280126,0.19776356503405518,0.4156165912122969,0.6662483544481592
409,0.4930808825441926,0.18643310969297633,0.43383711389167934,0.6595998772494022
410,0.5980954585625049,0.25828638347860916,0.41175504746309305,0.7025282275257699
411,0.5122710103383196,0.23103844521451194,0.38482353457207763,0.7013534044617036
412,0.562849808409459,0.26019365856125826,0.44830871601320443,0.6691128968912146
413,0.5113755390065731,0.27424786015188024,0.4238241805226698,0.6846170787836346
414,0.5199647714452656,0.2382099075085636,0.43013066376557896,0.6884911336542942
415,0.5224486819296784,0.22381612420371,0.45379358348297244,0.6563771528866605
416,0.4863510220621967,0.2537251241687905,0.4544876212820365,0.6676169522297155
417,0.5498965745103461,0.23432075023658797,0.3930496823547053,0.5922485600978726
418,0.513748035951851,0.24414888137699564,0.3876837940879916,0.6704856085385603
419,0.5472880315565958,0.2008644149355275,0.44335466281457536,0.6520438948891458
420,0.5253738353260332,0.26906180079587355,0.4247390693836678,0.6585934469298057
421,0.5198239541145586,0.2241214801786088,0.4089405893778183,0.6407162572962832
422,0.44121788830024594,0.28539356323324644,0.4025355124121253,0.6771622328937273
423,0.5496083188866847,0.22297547023508468,0.37984531437740987,0.689151061514398
424,0.5401787709137104,0.2484060717579651,0.44203041170592766,0.6628315248380588
425,0.5222184209639573,0.21571302126182731,0.41813739567260966,0.6612585271462149
426,0.5037593085386722,0.21232105246883043,0.37233852775641263,0.6598189455821692
427,0.46887297074308665,0.2225136001454503,0.39501761481112685,0.6649027804832363
428,0.4797041834824353,0.2890091203497443,0.3754431709510153,0.6757176031767274
429,0.4746541499187299,0.21800421737803266,0.40751462479730716,0.631156952481275
430,0.5726583587299893,0.27210183899845164,0.41022007926036747,0.6485785746602097
431,0.5654473294923076,0.23548623572587823,0.388256017678446,0.6808520137392067
432,0.5325510815699405,0.28479802881566935,0.40748768707309474,0.6773236681329192
433,0.5591480335294893,0.19513385820675402,0.40758335167522813,0.6385940987598945
434,0.5188904380037049,0.21529788843917297,0.366605846680019,0.6623784565738098
435,0.4816238952035086,0.22018119539216618,0.4045859208792358,0.6654833164726424
436,0.5855471674318653,0.22439834001665468,0.420586697411284,0.6835083218746761
437,0.5293637465804695,0.24013438693766764,0.3751147589846002,0.6476703321957645
438,0.5151372198436747,0.2467308397552181,0.414513803528562,0.6678988019663206
439,0.4446689302856638,0.21387589463186993,0.40892839743806547,0.6408526141853014
440,0.48286133913368995,0.28285026085143294,0.4349485323043966,0.7086519744659151
441,0.4766240517519839,0.23146250688435435,0.4714873189046399,0.6614282240287974
442,0.5531531738861951,0.22349027828212692,0.38941349143612336,0.6960851823618802
443,0.5800512697112733,0.2600567652425773,0.39640268084339036,0.6488012211746881
444,0.5433891840198509,0.25657199552149484,0.41849613950476183,0.6757593500147354
445,0.5829413499137608,0.2433759080184893,0.3758630762562259,0.6888764968362444
446,0.5922715267295589,0.2918738168594414,0.4089832606724199,0.6956999393060743
447,0.5241494297952028,0.23575067445520273,0.39329489818961505,0.696384435665871
448,0.5002475039312375,0.26022854696332104,0.3993814508062705,0.6997700316577766
449,0.5463261743751001,0.26477187880388775,0.4275154659347717,0.704699154123735
450,0.5232936433209273,0.21798338059977626,0.37037354659056915,0.6837079150859345
451,0.5114745253867155,0.2130517228210456,0.4160568183247372,0.6602534638416024
452,0.5656021958823051,0.1974052624786701,0.4066912298917763,0.6736480748656433
453,0.49247550383528,0.22733842535803017,0.39834294541944953,0.6510699877653017
454,0.5808702109076778,0.236890311008032,0.40548330169204216,0.672423245405391
455,0.5217458521720912,0.24086948175095438,0.3977235771360007,0.6700127377825428
456,0.5561246161206108,0.29420685216501563,0.41621682799693954,0.6996794292412932
457,0.554474643989983,0.25658888973256905,0.395062372115798,0.6974948751567377
458,0.5729451791532432,0.2551247694285332,0.3900706272642894,0.7188353610253796
459,0.5395011547525347,0.2442462637486419,0.3652108288112292,0.6863408576662144
460,0.5078392011053875,0.22205335069731452,0.36637464644739276,0.6696202245606073
461,0.540324023939298,0.23150492009554374,0.416831722119768,0.6586127793304529
462,0.5851419669676238,0.25709355312718546,0.39608777620384356,0.6914976735274994
463,0.5235161388276136,0.20800574066092828,0.375911385068455,0.6490379908441574
464,0.5438909999353587,0.2712559471589358,0.4290632056221503,0.6917585346587651
465,0.5589720959745131,0.16455575305656067,0.3607445692847002,0.6490722177092382
466,0.5086017221471527,0.2626883674988197,0.42578761593373,0.693718108384364
467,0.5782057636484081,0.27018517259728264,0.3902222056263229,0.6736535978948928
468,0.5198293721666477,0.24379224638614047,0.41278907491181605,0.6703599712792732
469,0.5147359784771992,0.21753623677615835,0.40857403211092425,0.6203883463567368
470,0.5335386849557243,0.26909121773449735,0.4229329779020622,0.6610817933927974
471,0.5103985048455926,0.22531847599612553,0.4303447942272838,0.6685497116419991
472,0.5044611931849161,0.24473306137669426,0.4174598745870111,0.6491090364085467
473,0.5148257924818521,0.18691427726305815,0.42797650248741415,0.6439170468164115
474,0.46270564422979504,0.21285437414301572,0.3566937800773382,0.6393226193776417
475,0.5079673390148586,0.20767038962381246,0.4104425894510294,0.6568891823503472
476,0.47787689693626034,0.23844844935738402,0.4311186254620469,0.6780481496979193
477,0.5391561594619926,0.18630674468119238,0.39444045322057647,0.6189071962706564
478,0.5578697944492819,0.23018768776992732,0.39440756898022133,0.6728747085426735
479,0.44951488936910405,0.2166448859414204,0.40124992317755037,0.648890410702282
480,0.5289676724670882,0.2039883288797002,0.4148220525681557,0.633037808425601
481,0.4623139931609475,0.2568363216677684,0.4313286056240707,0.6574533933535314
482,0.5560274230152844,0.22799813553631965,0.4216307041467535,0.6597718402438149
483,0.5711666798228509,0.23143799971947707,0.447235798533074,0.6512131302179001
484,0.5257877999169908,0.2437387579526443,0.4450831013449548,0.6600156781319059
485,0.4895687627900416,0.25378423139469025,0.4070998836612004,0.684306014234589
486,0.5644168514948025,0.24602109155333712,0.4129924355488649,0.6743918699918237
487,0.5065143491366539,0.2046875457256866,0.4466923506090452,0.6340235018762356
488,0.5505472007110171,0.22942018816712495,0.4322869672257819,0.6804250165631727
489,0.5057654984263694,0.23692183554320603,0.4061506026772123,0.6828372588000422
490,0.5142536724798242,0.2580917031824669,0.45092351855266644,0.6569352925900779
491,0.5237261996627587,0.2768021983887899,0.40826989237940253,0.675532438639502
492,0.512594731578341,0.2481139373341974,0.4241586146936746,0.6672675438308804
493,0.5357009141064352,0.23764020438549127,0.43294168544860195,0.6468327179011879
494,0.5679807450938283,0.25866194587432106,0.41367836761406607,0.693331963996492
495,0.5462604577628735,0.20654399706882476,0.4221531988875223,0.6512985415551346
496,0.5476087920173526,0.3121534085539334,0.4211691188822012,0.6755101125423143
497,0.5520079635030289,0.2647306673710308,0.40138127619208724,0.6829854508672889
498,0.5509143358114555,0.2696764152241401,0.4349912894291678,0.68481005396857
499,0.48975018515150825,0.2732017361932436,0.46391313627905645,0.6656167660353199
500,0.4975738877420028,0.27563493077252366,0.4027212610399935,0.6915525328066758
501,0.5343742532442192,0.2681328995999775,0.41661583305309285,0.694898143876459
502,0.5532627879742502,0.28938094887608656,0.44849153113687834,0.6474122968987738
503,0.5218814440923485,0.22249726484357618,0.3930486359111806,0.6587988011581207
504,0.5270398577573587,0.22858763245109454,0.45236015257511025,0.6602178216071144
505,0.4480163423943484,0.1656007220140319,0.4060536296760008,0.6543156989154082
506,0.5261141567649352,0.3468764865617927,0.44349453954634077,0.7011829841000908
507,0.510030876493102,0.2567705323449967,0.4159649517551755,0.6597489319308553
508,0.5265082876611715,0.3146223118629627,0.37123295649475,0.7055023362891025
509,0.48556801760401896,0.2766417539411679,0.40584193897978554,0.6847293535538412
510,0.4960663799362281,0.21195427869509903,0.4419336651923974,0.6756786151657034
511,0.6352729732652578,0.23319310172861268,0.39683409984144846,0.6794648180842585
512,0.518344622512857,0.21491264602900692,0.39934317725025714,0.6694099930552252
513,0.5211013277640107,0.2241791714163506,0.4118173692693135,0.6801291884739374
514,0.5087845832154904,0.23660980031550025,0.41008344236272126,0.6699814301071462
515,0.49006918066601357,0.2867616543585228,0.36245716071115247,0.6530895093737538
516,0.5386407712638962,0.20523128743763547,0.42365662546520927,0.6542983820633023
517,0.4712573380453203,0.23627284383433805,0.38215941128232067,0.6690538225884081
518,0.5660412925874442,0.24242492262731055,0.4185510359197605,0.6712688601361575
519,0.499340904695749,0.2661613378830667,0.45142514735452033,0.6540296645427698
520,0.532654149046132,0.22843697020005216,0.44388858352176463,0.6746149912020338
521,0.5379608401231556,0.2896484710222525,0.3941018127615552,0.6365811864718389
522,0.5070511499640332,0.18510835753593288,0.43095661038739613,0.6539557797941264
523,0.5614357161320609,0.23763802708839107,0.3923998437141167,0.6578829493049041
524,0.5432331486561354,0.27630961585175423,0.43845613306835013,0.6973112555176282
525,0.5200944696913227,0.21542724108218836,0.3735501331795737,0.6468115063247606
526,0.47976130309243153,0.2005429371650131,0.4186009561824303,0.6576568901703005
527,0.5319802380359073,0.290850352505751,0.361828839385499,0.7013027279444782
528,0.4750880590395096,0.2838337753650331,0.4087987261045923,0.6962819249424758
529,0.5129692923369142,0.2230691906097605,0.3967436841214254,0.6617610257756649
530,0.5303251324399681,0.18037870763732322,0.3868155019819121,0.638244965705781
531,0.5061933919613801,0.20403719406893733,0.3921514829493748,0.6298553444671242
532,0.5979528518617372,0.2281677834388978,0.35809736828031724,0.6510113642565887
533,0.43350114821020796,0.2243722790089109,0.3986652899326414,0.6528073042504776
534,0.47559375288978184,0.19558725519322684,0.4185403698544719,0.6824912121798931
535,0.4539097038072207,0.19106212181900223,0.4126760796252877,0.680999124261636
536,0.5147739603661979,0.20341183559786313,0.42376233944314035,0.665057778767054
537,0.4811283551977967,0.2613428810894589,0.4236376347815887,0.6531823645144553
538,0.49158767331249825,0.28764666299599384,0.40734822051150044,0.7050785009922472
539,0.5498712960223534,0.24762921415255865,0.42460313668702243,0.6740923765887818
540,0.5049149954329955,0.23463441736200458,0.41218037435926114,0.6716166765341245
541,0.4841632172551566,0.1862368844351403,0.3346003354351842,0.6536703016634657
542,0.4952275022122399,0.1817671675323469,0.4154865492388188,0.6798317314096772
543,0.4983315029556943,0.1836400675750131,0.4041674542662436,0.6612840628257031
544,0.5369869672876568,0.2667465808153968,0.4125292489188545,0.6751527413333779
545,0.5460563293956673,0.24683756846140134,0.41279811175705,0.6506659095596138
546,0.5128611294731686,0.2532082612336679,0.4631882707778826,0.6614527379291297
547,0.5341787612020067,0.28368527259619175,0.3837053717659062,0.6920519661298118
548,0.5403537823808894,0.2850132270063107,0.4441910946779438,0.6830942964899025
549,0.5484619962450359,0.24484654479321086,0.3788162013267363,0.6737896907219728
550,0.5745701390559712,0.23630677663391217,0.4465610318639288,0.6716660383895239
551,0.5052179490842466,0.21056297226765458,0.46433641681729143,0.6654258370472955
552,0.46985426183222057,0.20170522969672247,0.4355456539281073,0.687353577302896
553,0.5247947659555037,0.21372221675079323,0.4062716638451986,0.7048874083728256
554,0.4729680196359532,0.26371745794440166,0.4519907381679365,0.6893621001876442
555,0.5012947314152569,0.21288851078593257,0.4311492083373681,0.649032364077605
556,0.5229558959842422,0.24378615364681042,0.40296750735891085,0.664860982938255
557,0.5250081375511941,0.23033447290381198,0.3915132488571087,0.6616269527210054
558,0.5590034065701077,0.21822419714846938,0.4142737575375704,0.6725110171178899
559,0.4356958645358157,0.24131126241343104,0.43571619104283654,0.6615705126779016
560,0.502969137794106,0.24817608202021924,0.3948423289250361,0.6770022426728997
561,0.4603219181895172,0.22325276453691792,0.4158597040610197,0.6811288838071913
562,0.4941730086197728,0.2456644450493632,0.4358274770551728,0.7056342715904556
563,0.5195182771809864,0.24587521481311628,0.40636116431402547,0.6555083094263607
564,0.5097436656194579,0.22412071499662048,0.4399756870129958,0.68649762233763
565,0.5218466421018464,0.2405554062472223,0.44117734488449045,0.6673094893883108
566,0.4890778602101622,0.224334581942721,0.4213356665885603,0.676030611495528
567,0.4499485374844579,0.19583926202122834,0.4321789567731246,0.6642120925471912
568,0.5321913564324522,0.22212206061842404,0.4911484207244178,0.6720511073323806
569,0.5400318228965615,0.23091431950007918,0.4049509507308007,0.6650117696969287
570,0.47518739653422815,0.21918992250427738,0.44285453895733623,0.7053203511354725
571,0.5344021209594769,0.26902078337158675,0.42662953914766893,0.6781821061554947
572,0.547329647138719,0.2649958675631139,0.4302797030355131,0.6953251621643406
573,0.60369203749945,0.2742415939505803,0.39166622564777265,0.6768949280753853
574,0.5987796678612928,0.25406200112836064,0.4074323842481858,0.6644617118976562
575,0.5812639697458585,0.30194353484675435,0.39021505248720617,0.7127709603285358
576,0.5488189815316824,0.29610138379636575,0.4291093127425218,0.7067143453844309
577,0.5426294438507849,0.2625530250235528,0.4106226812079396,0.6785767646391196
578,0.542692706593639,0.26351227055829374,0.42799946319698773,0.6844728205211076
579,0.5656827951701178,0.2895883387918846,0.3937472815584168,0.722287082726128
580,0.5491597515773814,0.2281552413757853,0.418357541653153,0.6718118678691356
581,0.5501100701664533,0.2448394980920586,0.38360910716184377,0.6738110765253448
582,0.5374617300203326,0.27504089844951257,0.4193430536796271,0.678942425912544
583,0.5163904605008911,0.2839161116155071,0.42516553943624374,0.7101475498196963
584,0.5516836889960532,0.22818524681133495,0.377820709853887,0.6618287241127057
585,0.4744430615049804,0.30015494947404703,0.4149648297369026,0.6993925035724479
586,0.5539749508675816,0.28022371415259506,0.3836901906816718,0.6813798831452993
587,0.5177539981251308,0.3073769027331754,0.42486891706876295,0.6976841797427413
588,0.5438526858010676,0.25918480510012887,0.3780093845540005,0.700815469987145
589,0.5373955721974589,0.24528594332104167,0.4269622638021215,0.683025995896706
590,0.518756241983262,0.2575949638148139,0.3748807960719272,0.7053246453818416
591,0.5596004727332244,0.2315061812899506,0.4447685680094867,0.6893476429375686
592,0.536665190851616,0.2629103710650019,0.4637623455923392,0.7149983263445905
593,0.5019414078738494,0.25531230111574643,0.3746795601800528,0.6857954363539255
594,0.601638241223605,0.25917028127985714,0.4646013462754049,0.6974456801027418
595,0.5299255798426739,0.2378142065987908,0.36882797082104213,0.6885444524146805
596,0.5305626711515481,0.23657472254633236,0.4262304633151828,0.680681307635519
597,0.5247458738825876,0.2834135079419443,0.37920531487471254,0.6780832206405928
598,0.5610422033875944,0.2674369514339008,0.4567324901236358,0.6989623551374864
599,0.5065149130212603,0.2577924637917921,0.4147118905194823,0.671298099030397
600,0.5779239594335311,0.2719956131016371,0.4192287498219376,0.6846914854177015
601,0.5161776807006702,0.22621720070658655,0.40537359333416445,0.7046706571060419
602,0.5438864313568819,0.2634353804723727,0.4357234571956631,0.7121536892571638
603,0.5570284799314662,0.2608693392404967,0.41938986442131954,0.6491550839806614
604,0.5651360596289517,0.20454539706604755,0.4365749258966846,0.6961297400241876
605,0.5150672640441472,0.24943186042899956,0.38776326135686295,0.6877796466383038
606,0.5413480777051204,0.23606976754931067,0.43177562379483075,0.7021673561993593
607,0.5017611959522654,0.2682348778306012,0.42470773776600257,0.67198857720506
608,0.5209119032200704,0.2789967441294972,0.3865542737981384,0.693667077963355
609,0.4569457304945701,0.21371439635565903,0.389962397799351,0.6849548264025515
610,0.5021629591857691,0.23083295811194213,0.42659522893852686,0.6559328824612194
611,0.47097201120793486,0.26863772738750097,0.40343670707821394,0.6809683962699542
612,0.5428159393802527,0.3410031167613475,0.39603546759808955,0.706060404788942
613,0.45022468118389264,0.2668507816405176,0.4421933453157365,0.6836038253451778
614,0.47832111465908234,0.2835481025050554,0.44430290069380507,0.7007015057714864
615,0.47334585271751917,0.22396356211152374,0.3943810012361859,0.6886410853022449
616,0.4944993848011969,0.27567934832922086,0.39815140520601094,0.6984634871588323
617,0.48120374394449716,0.25634396283570154,0.4472352017225245,0.6670037030653717
618,0.560117063005958,0.23492948528798757,0.4308552627889017,0.6875706270070989
619,0.5499817679873209,0.2501935848947277,0.3691873374646609,0.6861424836741516
620,0.5233092687822352,0.2954124751164114,0.44364927312769403,0.7059706418903815
621,0.4977020378883337,0.2298390059111542,0.40382727420956344,0.6770056923769359
622,0.5117228909710037,0.27735025470250424,0.4381073738086617,0.6992032297036939
623,0.5252161392461756,0.24391482146834256,0.4281314898475901,0.6789670729940351
624,0.5306618261225757,0.25875295845485,0.42436803521558664,0.6895602415486203
625,0.5736247460265546,0.2637629132368296,0.39875008298714654,0.6755339671225433
626,0.5221074273538435,0.2588079571190432,0.36944396293592857,0.6976967383139184
627,0.5761997736604484,0.23250998699232966,0.4193588787390286,0.6831887496009228
628,0.5858412549482459,0.26751985355098634,0.4549837860089412,0.6976971806698056
629,0.5543513450659515,0.2708170952178024,0.4208961097601475,0.6960119556395165
630,0.5359832880364291,0.2662876485292551,0.3932859180237276,0.7070018559377902
631,0.5822049215711359,0.20354037353991813,0.3995191411184703,0.699137331834548
632,0.5284859604020278,0.25226697129830356,0.39957923661573036,0.6955428079796239
633,0.5488833790776699,0.24144037077766897,0.4135260842590188,0.6799804152941035
634,0.5605069011411852,0.2779849175159882,0.44107500419128703,0.6717831182823496
635,0.5590063198884886,0.25129349512492544,0.42572374543909386,0.6827932485068656
636,0.5840527927708553,0.2455609535075071,0.4506164378067825,0.6808231331736742
637,0.5182824176238573,0.23981543903115096,0.4103355603251222,0.6868617807563685
638,0.5646733053293943,0.2604458610112172,0.38716291744715203,0.6943426717523268
639,0.5413066690504826,0.26088511385398205,0.41189365048508797,0.6806452754884854
640,0.5387524218200258,0.20620596033470948,0.40306387608987326,0.714923253023784
641,0.5569052816421729,0.26896210403103155,0.43494135591579086,0.6942171725690035
642,0.4809525031383094,0.33126566873620783,0.35496809631183524,0.7132031071105039
643,0.5486850257643217,0.26222593840208613,0.4082258463535957,0.7121999771492038
644,0.5890581611348163,0.2346082949332479,0.4208309316047456,0.6979100268612876
645,0.5652653883048977,0.26311684018060316,0.4057117734937789,0.6996919328144988
646,0.5297278252257664,0.1884045731837771,0.43682570058174247,0.6723597201083197
647,0.5315860937758365,0.2501693373171345,0.39859158026236186,0.682180300254514
648,0.5426033870805762,0.2336198338664462,0.4448709959366912,0.6685752975200692
649,0.5157679511455183,0.22056972728514795,0.42797967107890617,0.6672080798624576
650,0.5615926284076502,0.27440976258744115,0.4837952108442462,0.681407105267233
651,0.5340747261156119,0.25109685450011554,0.3945699190819089,0.6563845124706011
652,0.5482214803934011,0.2211806161414134,0.41498827113741227,0.6728675532532463
653,0.5571576723241181,0.21849140032778339,0.39835836741226494,0.6832835538650618
654,0.5580751803085058,0.2638684541307759,0.47393567812427495,0.6989499012197223
655,0.49030718252129185,0.2153530422312142,0.43554832823211587,0.6613273013922186
656,0.5062822567705002,0.2918205639171129,0.40934852728622967,0.6885377952379262
657,0.549476550832041,0.2338403342808135,0.43570598106907055,0.6689041608827545
658,0.5304079378578425,0.21141988490040634,0.4379534808455718,0.6580593048782284
659,0.5081590803747891,0.22294017487991125,0.42820450232727164,0.6509924410556462
660,0.5717200412716174,0.18139144745516675,0.41463426269900516,0.661354807829805
661,0.4666853222341921,0.23822480868048507,0.3614481920935081,0.6660568653586038
662,0.6052676325416299,0.26169956305106634,0.46150586053203246,0.6608868087861826
663,0.4884240734044131,0.222788552391836,0.43347932150834995,0.6569460233982763
664,0.554938132851339,0.2461688661332701,0.471896397774937,0.6575099348714455
665,0.5183396056484486,0.19281629159660083,0.4097414300011922,0.6526615495338265
666,0.539729722616203,0.18307873511002637,0.4664947045783938,0.6618836185889544
667,0.5129388272887433,0.2929461709929512,0.42366044533457464,0.6689504377539803
668,0.5143682486142358,0.2980628623586271,0.3806030236462337,0.6982596958871508
669,0.5333871536726489,0.23083465860962785,0.43432044760085253,0.6704878130606914
670,0.5354635404919612,0.2522694641021962,0.46597738658028787,0.6788459961662189
671,0.5122325691619856,0.26213372468607915,0.35973731678051535,0.6691472012919902
672,0.5249181323141352,0.18093409199915972,0.41670010646534905,0.6514318141041389
673,0.5102152821385888,0.232095916683419,0.4336488759043376,0.6726038932754685
674,0.5259242213829605,0.26971599224499776,0.44228575017919997,0.6717340855865117
675,0.5635722410813383,0.24388229586006405,0.43912923827442985,0.666865458701945
