,U (c_0-s_0),U (c_0-s_1),U (c_0-s_2),U (c_0-s_3),U (c_0-s_4),U (c_1-s_0),U (c_1-s_1),U (c_1-s_2),U (c_1-s_3),U (c_1-s_4),U (c_2-s_0),U (c_2-s_1),U (c_2-s_2),U (c_2-s_3),U (c_2-s_4),U (c_0-s*_0),U (c_0-s*_1),U (c_0-s*_2),U (c_0-s*_3),U (c_0-s*_4),U (c_1-s*_0),U (c_1-s*_1),U (c_1-s*_2),U (c_1-s*_3),U (c_1-s*_4),U (c_2-s*_0),U (c_2-s*_1),U (c_2-s*_2),U (c_2-s*_3),U (c_2-s*_4),U (c_0-c_1),U (c_0-c_2),U (c_1-c_2)
0.359375,0.16985665878800568,0.1723722772430571,0.2519842864454034,0.2537087314873229,0.21120219614422614,0.2513145368953947,0.11163319233438299,0.22806551913082546,0.22797944345806398,0.12503596352806065,0.1802614912911623,0.1596581719620188,0.23458078500688104,0.24033808504249396,0.16959720452206792,0.059250403540542965,0.07559754142440611,0.09684442514553628,0.2360847295424087,0.14319552450538764,0.12472420495356384,0.09028684531620637,0.09273045512001533,0.29856156057184147,0.13995254493839474,0.058752904944874576,0.07545121790885856,0.08616806600816589,0.2334577541173345,0.14951700204040236,0.11044112674313292,0.04386825347251175,0.07627250458344403
0.375,0.1763847759876435,0.17672550976481904,0.257953600208626,0.260906748613289,0.2199198451368572,0.26079861288119094,0.11355647942363123,0.23481961083394495,0.23364783286438973,0.12901822013241784,0.18727236667004568,0.16397474996056985,0.24090043381056095,0.24743176681617973,0.17526339521750262,0.05997916116102647,0.07752582598558738,0.09968887906967563,0.2500695514426398,0.14987767610206829,0.13040789162649238,0.09273531924503083,0.09585004892785445,0.3136474346948686,0.14655618637381934,0.05971257449465733,0.07702930398004278,0.08834627034482023,0.24686667767969173,0.15719349775739389,0.11408858376028247,0.04393420602540646,0.07799307690152729
0.390625,0.18249108289128066,0.18036795850828047,0.2626695173144403,0.2670699878345648,0.22786731291077839,0.26834235433108666,0.11481940768435381,0.24081695656529156,0.23807903962543198,0.13303947831118235,0.1935346259613723,0.1677316444118401,0.24660321060168908,0.25320370940805187,0.180550407234669,0.060653878705470385,0.07908447801326579,0.10209825823536083,0.2633238242827316,0.15626920908150205,0.13550477980218753,0.0950934505336973,0.09902343496095986,0.32702870693186753,0.15285328978840398,0.06061883583914743,0.07853903034794053,0.09028288021328831,0.25969374042567445,0.16450539056594504,0.11724046130378557,0.04399641582604866,0.0794928704908105
0.40625,0.1882182361776461,0.18328857381891378,0.2665989598775145,0.2716769287229307,0.23483532991093126,0.27381371501480706,0.11575029433359532,0.24623703837443425,0.24150899344105742,0.1371077353527884,0.19903924576756188,0.1708127966054708,0.25148824812243836,0.2577582642100853,0.18559984319135778,0.0612939983686448,0.0804446101983685,0.10413095723221646,0.27528428369745755,0.16202156034750406,0.14002117693762933,0.09718355052385075,0.101987035092401,0.339178330307059,0.15900219950217168,0.06143291166612942,0.07992983694683359,0.09212509611949657,0.2710231421854621,0.17100590436158714,0.12009536318339792,0.04405966368022375,0.08086465952153427
0.421875,0.1935758038456429,0.18556348496846525,0.2696335255167658,0.2743638238931353,0.2402081600777335,0.27817393530794354,0.11623740028449397,0.2509361110495166,0.2439005370192618,0.1408070636201825,0.2039948032989048,0.17336436734302857,0.2556483123215516,0.26091868980112287,0.18941368350013307,0.061844184289027396,0.0815415662426107,0.10557276533250358,0.2858646160702463,0.16730566390290288,0.14424862595934876,0.09913154452485257,0.10457318260436625,0.3498488398937944,0.16463886930658952,0.062015993420209775,0.08121518877013077,0.09381573613752452,0.28115825262571564,0.17689479957311488,0.12267716532421588,0.044115822058994836,0.08219405247954792
0.4375,0.19825545921704563,0.1871949672650453,0.271978733949651,0.27533020413690273,0.24400943459428537,0.2811776387434592,0.11664289420254886,0.25458540399817936,0.24514927322095137,0.14361713375270457,0.20801900263309833,0.17541289576795938,0.25882542057954916,0.26230024664343954,0.19251711185179193,0.062362480410355234,0.08257022327919598,0.1067262692917383,0.29521242947473353,0.17217928605831193,0.14799676465305137,0.10092239435284002,0.10705294187471694,0.3591903032189263,0.16997064654375144,0.06248154948506168,0.08215202770380253,0.09535938314359875,0.29065420843446343,0.18236944921851123,0.12494425924748453,0.04416279333436933,0.08329257619339633
0.453125,0.20223641436012246,0.18812010209349472,0.2732658722176221,0.27513798866744704,0.2473816297202001,0.2826352521722833,0.11692794668410891,0.25650702516654084,0.2454267085898053,0.14559227956098544,0.21100525410699297,0.17719414847740206,0.2610299152965183,0.2622682519861707,0.19445124685159432,0.06277985479477444,0.08326768661001796,0.10758060820275801,0.30322926917643994,0.17583258616990272,0.15103383910448184,0.10270877653954774,0.10911451587900983,0.36725703211006666,0.17498837993383415,0.06287322248444938,0.08283828909735973,0.09664002425648582,0.29900063652204295,0.18698966530389316,0.1264693603307821,0.04420321886802536,0.08429071977165527
0.46875,0.20475214834397334,0.18836236802621892,0.27268439080038986,0.2732676166464415,0.25069591146198456,0.2832909471851702,0.11706350940228069,0.25738843758754204,0.24497421390030233,0.14709983256452494,0.21258351075359616,0.17822964149969917,0.26194251494779713,0.2605568907775254,0.1954278717436538,0.06304189987822881,0.0837057766896399,0.10807201880243267,0.30969714971058016,0.17878532008000458,0.15341564259587898,0.10421946499939921,0.11075630461676719,0.37353648080595764,0.1798853454029335,0.06314434804042543,0.0830588814191326,0.09762733023424142,0.3057611507597621,0.1905605953309792,0.12769812396456792,0.044226153946248944,0.08495253633822064
0.484375,0.20612179004616965,0.18795865152679825,0.2711983186876915,0.27028122690722634,0.25315331189433604,0.2828965555363935,0.11668963596046542,0.2572032322432435,0.24314600051576957,0.14828936657780087,0.2132350921240258,0.1784022687451332,0.26212499216049706,0.25728764667375315,0.19594513324340365,0.0632899561159005,0.0836724364585654,0.10817200168545522,0.3146983274393622,0.1814658247840705,0.15524080419344957,0.10508965236122902,0.11201031240807688,0.37762281877053655,0.1841292446400302,0.06333436081978375,0.08321617921681641,0.0982634976509068,0.3106124459664512,0.1934491678499179,0.1284235386597116,0.04425158905663752,0.08519414336226386
0.5,0.20660986288985697,0.1863514737056297,0.26872436405065725,0.2665210633973192,0.25486486536809255,0.2818397004883431,0.11605797899118994,0.2563175123504007,0.24006636046758256,0.14892938139239192,0.21358280060493204,0.17751138750783618,0.2612356590087514,0.25322672391779916,0.19600556230883956,0.0634436295619972,0.08340431844637072,0.10800263881272378,0.3184332125582448,0.18332487905233,0.1565234872229911,0.10567376737924637,0.11279739503879442,0.37943272983099763,0.18717394954452213,0.06341223396843025,0.08323475515453946,0.09847711822675553,0.3135094596556335,0.19450065137055256,0.1285408653746296,0.044245939027845654,0.0853651166046161
0.515625,0.20631495763974497,0.1836011347187394,0.2645783160121961,0.26134290764784746,0.25596923149812795,0.2794447040633209,0.11484986276111236,0.2536446265745721,0.23633911992112183,0.1491586156639012,0.212776637361938,0.17549761692930352,0.25911751052787513,0.24834856366993402,0.1951134099077324,0.06342230448948237,0.08294509991642574,0.10752372927395634,0.32025276056744295,0.18359342126037934,0.15729626896581667,0.10590540683536662,0.11315165714059468,0.37923493405344344,0.1893113080350272,0.06330546439259789,0.08319759399472038,0.09829105269238532,0.3145369208270574,0.19419413574873118,0.12784003697092758,0.044212751480326294,0.08544992081462047
0.53125,0.20552652389390214,0.18046568163557747,0.2595699759501352,0.25478643991750044,0.2564773251421675,0.27626052513540067,0.11339541656943583,0.25009757456358683,0.23190188108631216,0.1490422970838765,0.21089141902182093,0.17273660273698527,0.2561687951986129,0.24233872304473655,0.19389576984326282,0.06311425139594562,0.08235648739184094,0.10629394883838159,0.32031782483022087,0.1828229448255708,0.1570872681033023,0.10565627057192109,0.11297240568316469,0.3764829242604326,0.1898295736273887,0.0631316564415571,0.08294610121265272,0.09756923836744065,0.31360764938597213,0.1924938066432102,0.12624915094734993,0.04417340667661637,0.08529749344925727
0.546875,0.20417632471831623,0.17664531387093374,0.2541634261696233,0.24756229643901922,0.2556762430313858,0.2722495606582654,0.11157772877448235,0.2452115259257649,0.2266331013119292,0.14874524344721987,0.20766820996482163,0.16894527994120057,0.2521494915078302,0.23535009397280945,0.19165762726594446,0.0627521167159147,0.08155690922594694,0.10457508447700876,0.319124919994067,0.18113693913741674,0.15623800725599274,0.10481776166821921,0.11239758535912661,0.37225151792971306,0.1890133861418272,0.06287322221350793,0.0822400457852764,0.09606532031289326,0.3108257696785094,0.19006928246419946,0.12418770567081991,0.044124546708860554,0.0849220189754899
0.5625,0.20177376095020727,0.17236228051416858,0.2481999979079553,0.24032167184437925,0.2535068605607489,0.26733895209330816,0.10922141703390054,0.2395138657372932,0.22072247759659896,0.14815683843149371,0.20416840831121238,0.16427796040780793,0.2468727675786776,0.227144630463162,0.1883803901362869,0.062296992052244426,0.08055605450353837,0.10269380380285756,0.31533984873416143,0.17823736666980117,0.1550605843337773,0.10377390694612013,0.11148624575565726,0.36578460159771353,0.18740925844278128,0.062453541795421924,0.08127965631338623,0.09443379551806216,0.30646104702586396,0.18683536803379824,0.12168070410178769,0.04406342558232278,0.08443429400778392
0.578125,0.19846862944131383,0.16725149707967363,0.2410477995156894,0.23270954595589172,0.24925185484713713,0.26192372567812294,0.10658404681035263,0.23259424561224135,0.2144774407160579,0.14689935826409853,0.19992082394849503,0.15898682691301988,0.23965433435688482,0.21839851842768665,0.1844012351358173,0.061692324739149554,0.07935250666897858,0.10076388381597924,0.30914001331514,0.1746531173474455,0.15330352869442682,0.10231223047082466,0.10992203405333441,0.3573493016923431,0.18498318730436739,0.061983729854090536,0.08004374530741304,0.09235175821189175,0.3005639331619833,0.18295330660882997,0.11874428197133677,0.043992322750091475,0.08381730919221457
0.59375,0.19371511529143143,0.16109472053340074,0.23322789623748108,0.22429447249478895,0.24327279422569115,0.2557395729539425,0.10348549485116337,0.22478916234005916,0.20814778886717306,0.14458869527416793,0.1954320349871589,0.15292769043485965,0.23201492395193776,0.2093590935297527,0.17988169967647558,0.061068874021299846,0.07796273400146904,0.09819695264800966,0.30100678865879427,0.1697365818900195,0.15089605071868606,0.100545551195932,0.10797699118143932,0.3472813844375917,0.18124842076630737,0.06147284421305263,0.07870776515319225,0.08992216086878821,0.2937102479806101,0.1773302938245933,0.11535289053664996,0.04391045795108327,0.08297613987899286
0.609375,0.18774343686470735,0.15450458051496557,0.22452380657970641,0.2146721144062314,0.23594042174069785,0.24760677014898863,0.10044301416418894,0.21613177984103055,0.20132024887173472,0.1409307910982758,0.19024030955189095,0.14636568415220141,0.22306825667533267,0.2000401797291851,0.17406796231505972,0.060442666431418726,0.07647095967596348,0.09530121590258274,0.29086882756567334,0.16370793553763538,0.1475769185198608,0.0982194397692353,0.10522194048276864,0.3356217363910194,0.1767006921060872,0.06088963714882696,0.07715411862894392,0.08725602967873589,0.2857079769308189,0.17089924240663296,0.11183963718870896,0.043815534812251575,0.08190640604264648
0.625,0.18106354864980853,0.14758993572247417,0.2142090048529386,0.20447140946126896,0.22680577623199727,0.23824164739229356,0.097362479727125,0.2069753587257964,0.19377348472809752,0.13632003754004599,0.1839375447028473,0.1395696221655828,0.2136896601506243,0.19035477625156824,0.16758717399801837,0.05974388331455539,0.07494828408548614,0.09190650500553,0.27848866153966906,0.1573234830794392,0.14350439360374434,0.09582535649646055,0.10201806363512199,0.3225564297845994,0.17191300234023268,0.060289338398883674,0.07554746682662966,0.08459447755970728,0.2761721531070174,0.1640503980956446,0.10832100460719765,0.04372325150756521,0.08052904861029678
0.640625,0.1732223216197784,0.14060824524833282,0.20290064403144728,0.19372014594649645,0.21669361122054448,0.22750694197308471,0.09419286070866648,0.19703463332286872,0.18542326102677315,0.13120825707509823,0.17628412104755656,0.13256599853740764,0.20346552739442667,0.18044458962101007,0.16100487254024756,0.05895435561207761,0.0731474913082088,0.08833960459522797,0.2648409245957123,0.14970151989482997,0.13896569535875197,0.09313830652748921,0.09853493608505179,0.3085889771477126,0.16621821630362024,0.05966596891216813,0.07375471845468055,0.08200991140502946,0.26519542709035465,0.15664979601616907,0.1044915701541706,0.04363103295211872,0.0790265356105871
0.65625,0.16442280525106087,0.1335394298947521,0.1916083019282126,0.18270961705015065,0.2062509725018679,0.2163424097466086,0.09088577040568571,0.18725494692066624,0.1768051633756248,0.1255481631772325,0.16842880120176068,0.1251127901607542,0.1927239111894828,0.17029432989690696,0.15409060938641722,0.0580999752466647,0.07119502601420662,0.08486375760799547,0.2505526639786824,0.1415710159600821,0.13411582268084296,0.09040319937805373,0.09505146642843995,0.294167226956088,0.15985778530172193,0.05883542978258806,0.07190495165188131,0.07933553422539946,0.25326253401267973,0.14847702057877754,0.10026880672083083,0.043535811074004685,0.07741644140318274
